beer_name,brewery_name,beer_type,beer_abv,beer_ibu,comment,venue_name,venue_city,venue_state,venue_country,venue_lat,venue_lng,rating_score,created_at,checkin_url,beer_url,brewery_url,brewery_country,brewery_city,brewery_state,flavor_profiles,purchase_venue,serving_type
"Passion Fruit Kicker","Green Flash Brewing Company","Fruit Beer",5.5,5,,"Brixx Wood Fired Pizza",Fishers,IN,"United States",39.9568,-86.0173,4.5,"2017-07-19 19:08:14",https://untappd.com/c/479986347,https://untappd.com/beer/1130373,https://untappd.com/brewery/609,"United States","San Diego",CA,,,Draft
"Six Foot Blonde","Quaff ON! Brewing Company","Blonde Ale",4.5,15,,"Dance Party",,IN,"United States",39.9882,-86.0201,2.75,"2017-07-19 20:25:24",https://untappd.com/c/480027889,https://untappd.com/beer/465931,https://untappd.com/brewery/68922,"United States",Nashville,IN,,,Bottle
"Zombie Dust","3 Floyds Brewing Company","Pale Ale - American",6.2,50,,"Prairie View Christian Church",Fishers,IN,"United States",39.9921,-86.0198,4.25,"2017-07-19 23:10:37",https://untappd.com/c/480099723,https://untappd.com/beer/13559,https://untappd.com/brewery/2470,"United States",Munster,IN,,,Bottle
"GFJ/Grapefruit Jungle","Sun King Brewing Company","IPA - American",7.5,77,,"Sun King Fishers Tap Room and Small Batch Brewery",Fishers,IN,"United States",39.928,-86.0242,3.75,"2017-07-21 17:15:19",https://untappd.com/c/480727798,https://untappd.com/beer/25524,https://untappd.com/brewery/2778,"United States",Indianapolis,IN,,,Draft
"Petal To the Kettle","Upland Brewing Company","Sour - Ale",6,5,,,,,,,,3,"2017-07-21 19:11:58",https://untappd.com/c/480820573,https://untappd.com/beer/1572542,https://untappd.com/brewery/1313,"United States",Bloomington,IN,,,Bottle
"Velour Soccer Mom (2017)","Sun King Brewing Company","Sour - Ale",5.5,20,,,,,,,,4.25,"2017-07-21 23:26:16",https://untappd.com/c/481013573,https://untappd.com/beer/2157803,https://untappd.com/brewery/2778,"United States",Indianapolis,IN,,,Can
"Workingman's Pilsner","Fountain Square Brewing Company","Pilsner - Other",5,25,,"Fountain Square Brewing Company",Indianapolis,IN,"United States",39.7495,-86.1403,3.5,"2017-07-22 16:25:53",https://untappd.com/c/481373927,https://untappd.com/beer/127743,https://untappd.com/brewery/17063,"United States",Indianapolis,IN,,,Taster
"Preacher's Daughter Amber Ale","Fountain Square Brewing Company","Red Ale - American Amber / Red",5.7,20,,"Fountain Square Brewing Company",Indianapolis,IN,"United States",39.7495,-86.1403,3,"2017-07-22 16:26:40",https://untappd.com/c/481374706,https://untappd.com/beer/88080,https://untappd.com/brewery/17063,"United States",Indianapolis,IN,,,Taster
"Backyard Porter","Fountain Square Brewing Company","Porter - English",5.2,18,,"Fountain Square Brewing Company",Indianapolis,IN,"United States",39.7495,-86.1403,3.25,"2017-07-22 16:28:04",https://untappd.com/c/481376005,https://untappd.com/beer/86678,https://untappd.com/brewery/17063,"United States",Indianapolis,IN,,,Taster
"Dank Galaxy Smash","Fountain Square Brewing Company","Pale Ale - American",6.9,40,,"Fountain Square Brewing Company",Indianapolis,IN,"United States",39.7495,-86.1403,3.5,"2017-07-22 16:28:47",https://untappd.com/c/481376813,https://untappd.com/beer/2153928,https://untappd.com/brewery/17063,"United States",Indianapolis,IN,,,Draft
"Lovely Rita","Fountain Square Brewing Company","Pale Ale - English",5,4,,"Fountain Square Brewing Company",Indianapolis,IN,"United States",39.7495,-86.1403,3,"2017-07-22 16:30:24",https://untappd.com/c/481378443,https://untappd.com/beer/2125794,https://untappd.com/brewery/17063,"United States",Indianapolis,IN,,,Taster
"Hop For Teacher Pale Ale","Fountain Square Brewing Company","Pale Ale - American",6.1,45,,"Fountain Square Brewing Company",Indianapolis,IN,"United States",39.7495,-86.1403,3,"2017-07-22 16:33:46",https://untappd.com/c/481381862,https://untappd.com/beer/90102,https://untappd.com/brewery/17063,"United States",Indianapolis,IN,,,Taster
"Two Lucy's Blackberry Wheat","Thr3e Wise Men Brewing Co.","Fruit Beer",6,16,,"Thr3e Wise Men Brewing Co.",Indianapolis,IN,"United States",39.8696,-86.1408,3,"2017-07-22 20:19:38",https://untappd.com/c/481599259,https://untappd.com/beer/35146,https://untappd.com/brewery/8928,"United States",Indianapolis,IN,,,Draft
"Golden Zoe","Thr3e Wise Men Brewing Co.","IPA - American",6.8,82,,"Thr3e Wise Men Brewing Co.",Indianapolis,IN,"United States",39.8696,-86.1408,3.25,"2017-07-22 20:20:53",https://untappd.com/c/481600443,https://untappd.com/beer/23688,https://untappd.com/brewery/8928,"United States",Indianapolis,IN,,,Draft
"Hop Nosh Tangerine","Uinta Brewing Company","IPA - American",7.3,82,,"Scotty's Brewhouse",Indianapolis,IN,"United States",39.9263,-86.099,3.75,"2017-07-29 14:09:17",https://untappd.com/c/484236790,https://untappd.com/beer/1490283,https://untappd.com/brewery/1304,"United States","Salt Lake City",UT,,,Draft
"Space Dust IPA","Elysian Brewing Company","IPA - American",8.2,62,,"Scotty's Brewhouse",Indianapolis,IN,"United States",39.9263,-86.099,3,"2017-07-29 14:09:37",https://untappd.com/c/484237030,https://untappd.com/beer/121023,https://untappd.com/brewery/7294,"United States",Seattle,WA,,,Taster
"Zombie Dust","3 Floyds Brewing Company","Pale Ale - American",6.2,50,,,,,,,,4.25,"2017-07-30 23:57:17",https://untappd.com/c/485233411,https://untappd.com/beer/13559,https://untappd.com/brewery/2470,"United States",Munster,IN,,,Bottle
"Wee Mac Scottish-Style Ale","Sun King Brewing Company","Scottish Ale",5.3,23,,,,,,,,3.25,"2017-07-30 23:57:40",https://untappd.com/c/485233475,https://untappd.com/beer/7322,https://untappd.com/brewery/2778,"United States",Indianapolis,IN,,,Growler
"Sunlight Cream Ale","Sun King Brewing Company","Cream Ale",5.3,20,,,,,,,,3.25,"2017-07-30 23:58:18",https://untappd.com/c/485233594,https://untappd.com/beer/10532,https://untappd.com/brewery/2778,"United States",Indianapolis,IN,,,Growler
"Osiris Pale Ale","Sun King Brewing Company","Pale Ale - American",5.6,50,,,,,,,,3.75,"2017-07-30 23:58:42",https://untappd.com/c/485233647,https://untappd.com/beer/9688,https://untappd.com/brewery/2778,"United States",Indianapolis,IN,,,Growler
"Strawberry Pig","Christian Moerlein Brewing","Cream Ale",4.9,15,,"The Pub Crestview Hills","Crestview Hills",KY,"United States",39.0252,-84.5787,3.5,"2017-08-01 16:32:49",https://untappd.com/c/485617995,https://untappd.com/beer/691294,https://untappd.com/brewery/1404,"United States",Cincinnati,OH,,,Taster
"Pub Ale","Boddington's Brewery","English Bitter",4.6,0,,"The Pub Crestview Hills","Crestview Hills",KY,"United States",39.0252,-84.5787,3.25,"2017-08-01 16:34:30",https://untappd.com/c/485618561,https://untappd.com/beer/1536,https://untappd.com/brewery/148,England,Shamlesbury,Lancashire,,,
"Hibiscus Gose","Boulevard Brewing Co.","Sour - Gose",4.2,11,,rhinehaus,Cincinnati,OH,"United States",39.1085,-84.5124,3.75,"2017-08-02 19:15:42",https://untappd.com/c/485983583,https://untappd.com/beer/733509,https://untappd.com/brewery/1514,"United States","Kansas City",MO,,,
"Cidergeist Bubbles","Rhinegeist Brewery",Cider,6.2,0,,rhinehaus,Cincinnati,OH,"United States",39.1085,-84.5124,4.25,"2017-08-02 19:39:22",https://untappd.com/c/485995623,https://untappd.com/beer/1582614,https://untappd.com/brewery/69953,"United States",Cincinnati,OH,,,Draft
"Don't Talk Sh!t About Norwood","Listermann Brewing Company","Pale Ale - American",4.2,31,,rhinehaus,Cincinnati,OH,"United States",39.1085,-84.5124,3.25,"2017-08-02 21:02:48",https://untappd.com/c/486039430,https://untappd.com/beer/1094293,https://untappd.com/brewery/794,"United States",Cincinnati,OH,,,Draft
"IPA (India Pale Ale)","Arcadia Brewing Company","IPA - American",6,47,,,,,,,,4.25,"2017-08-04 22:15:54",https://untappd.com/c/487040812,https://untappd.com/beer/16291,https://untappd.com/brewery/47,"United States",Kalamazoo,MI,,,Bottle
Exeter,"Short's Brewing Company","Sour - Ale",6.5,12,,,,,,,,4.25,"2017-08-04 23:36:46",https://untappd.com/c/487086165,https://untappd.com/beer/2074230,https://untappd.com/brewery/1139,"United States",Bellaire,MI,,,Bottle
"Bliss Wheat","Arbor Brewing Company Microbrewery",Hefeweizen,5.5,15,,,,,,,,3,"2017-08-05 02:11:27",https://untappd.com/c/487123347,https://untappd.com/beer/1557761,https://untappd.com/brewery/26306,"United States",Ypsilanti,MI,,,Bottle
Darken,"Upland Brewing Company","Sour - Flanders Oud Bruin",9.7,13,,"Upland Brewing Company Tap House",Carmel,IN,"United States",39.9568,-86.1428,1.75,"2017-08-05 14:17:54",https://untappd.com/c/487324924,https://untappd.com/beer/1566030,https://untappd.com/brewery/1313,"United States",Bloomington,IN,,,Taster
Cherry,"Upland Brewing Company","Sour - Ale",6,0,,"Upland Brewing Company Tap House",Carmel,IN,"United States",39.9568,-86.1428,3.5,"2017-08-05 14:19:15",https://untappd.com/c/487326053,https://untappd.com/beer/35184,https://untappd.com/brewery/1313,"United States",Bloomington,IN,,,Draft
"Intergalactic Jack","Tri City Brewing","Pale Ale - American",5.5,46,,"Conner Prairie Headless Horseman",Fishers,IN,"United States",39.9886,-86.0216,3.25,"2017-08-05 23:43:45",https://untappd.com/c/487827328,https://untappd.com/beer/438544,https://untappd.com/brewery/2789,"United States","Bay City",MI,,,Bottle
"Saint James Mild Amber Ale","Paw Paw Brewing Company","Red Ale - American Amber / Red",5.1,0,,,,,,,,3,"2017-08-07 00:35:55",https://untappd.com/c/488303914,https://untappd.com/beer/1983438,https://untappd.com/brewery/6784,"United States","Paw Paw",MI,,,Bottle
"Superfuzz Blood Orange Pale","Elysian Brewing Company","Pale Ale - American",6.4,45,,"Tom's Donuts","Millgrove Township",IN,"United States",41.6989,-85.0484,3.5,"2017-08-10 20:38:45",https://untappd.com/c/489459294,https://untappd.com/beer/360414,https://untappd.com/brewery/7294,"United States",Seattle,WA,,,Bottle
"Ride On IPA","Golden Road Brewing","IPA - American",6.4,54,,"lake james sandbar",Jamestown,IN,"United States",41.6994,-85.0267,3.75,"2017-08-10 21:45:11",https://untappd.com/c/489499541,https://untappd.com/beer/1069272,https://untappd.com/brewery/16302,"United States","Los Angeles",CA,,,Can
"Wolf Pup Session IPA","Golden Road Brewing","IPA - Session / India Session Ale",4.5,50,,"Schenkel's Pool & Spa",Fishers,IN,"United States",39.9886,-86.0215,3.25,"2017-08-13 22:58:55",https://untappd.com/c/491297475,https://untappd.com/beer/945458,https://untappd.com/brewery/16302,"United States","Los Angeles",CA,,,Bottle
"Velour Soccer Mom (2017)","Sun King Brewing Company","Sour - Ale",5.5,20,,,,,,,,4.25,"2017-08-19 23:22:56",https://untappd.com/c/493783586,https://untappd.com/beer/2157803,https://untappd.com/brewery/2778,"United States",Indianapolis,IN,,,Can
"Ambar Especial","La Zaragozana",Gluten-Free,5.2,0,,"Piscina Uruguay 10",Getafe,Madrid,España,40.323,-3.73919,2.5,"2017-08-24 00:25:04",https://untappd.com/c/494935279,https://untappd.com/beer/12487,https://untappd.com/brewery/3369,Spain,Zaragoza,Zaragoza,,,Bottle
"Grimbergen Dubbel","Brouwerij Alken-Maes","Belgian Dubbel",6.5,22,,"Asador de pollos El Bercial",Getafe,Madrid,España,40.322,-3.73769,2.25,"2017-08-24 00:25:43",https://untappd.com/c/494935564,https://untappd.com/beer/7364,https://untappd.com/brewery/264,Belgium,Mechelen,Antwerpen,,,Bottle
"Bang Bang Sour","Bang Bang Brewing","Sour - Ale",0,0,,"the toast tavern",Madrid,Madrid,España,40.4343,-3.71342,2.25,"2017-08-25 15:14:42",https://untappd.com/c/495450057,https://untappd.com/beer/2238608,https://untappd.com/brewery/313522,Spain,,,,,Draft
"Hop Reef",GaragArt,"IPA - Imperial / Double",9,100,,"the toast tavern",Madrid,Madrid,España,40.4343,-3.71342,3.25,"2017-08-25 15:15:42",https://untappd.com/c/495450185,https://untappd.com/beer/1771860,https://untappd.com/brewery/147689,Spain,Vitoria-Gasteiz,Araba,,,Draft
"Alhambra Especial","Grupo Cervezas Alhambra","Lager - North American Adjunct",5.4,0,,Fartukarte,,,España,43.4683,-5.06597,3,"2017-08-27 14:22:00",https://untappd.com/c/496742833,https://untappd.com/beer/49168,https://untappd.com/brewery/370,Spain,Granada,Granada,,,Draft
Trigo,"Deva Cerveza Artesana",Witbier,4.8,13,,"Oktoberfest Fiesta De La Cerveza Artesanal",,,España,40.6662,-3.77339,3,"2017-09-23 18:05:49",https://untappd.com/c/507009268,https://untappd.com/beer/781371,https://untappd.com/brewery/150917,Spain,"33875 Tineo",Asturias,,,
Saison,"Cerveza Artesanal El Cantero","Saison / Farmhouse Ale",6.4,0,,"Oktoberfest Fiesta De La Cerveza Artesanal",,,España,40.6662,-3.77339,3.5,"2017-09-23 18:07:24",https://untappd.com/c/507010310,https://untappd.com/beer/630599,https://untappd.com/brewery/108438,Spain,"30890 Puerto Lumbreras",Murcia,,,
"VII Tits","CCVK Compañía De Cervezas Del Valle Del Kahs","Pale Ale - American",5.5,0,,"Oktoberfest Fiesta De La Cerveza Artesanal",,,España,40.6662,-3.77339,3.75,"2017-09-23 18:43:35",https://untappd.com/c/507037253,https://untappd.com/beer/2021283,https://untappd.com/brewery/276104,Spain,,,,,
Samburiel,Gabarrera,"Brown Ale - American",5.5,39,,"Oktoberfest Fiesta De La Cerveza Artesanal",,,España,40.6662,-3.77339,3,"2017-09-23 18:44:13",https://untappd.com/c/507037756,https://untappd.com/beer/1025470,https://untappd.com/brewery/193988,Spain,,,,,
"Tierra De Frontera","Tierra de frontera","Pale Ale - English",4.5,0,,"Oktoberfest Fiesta De La Cerveza Artesanal",,,España,40.6662,-3.77339,3.5,"2017-09-23 19:36:40",https://untappd.com/c/507082554,https://untappd.com/beer/142394,https://untappd.com/brewery/25668,Spain,"23692 Santa Ana, Alcalá la Real",Jaén,,,
"Rosée d’Hibiscus","Brasserie Dieu du Ciel!",Witbier,5.9,0,,Taproom,Madrid,Madrid,España,40.4362,-3.71304,3.5,"2017-09-30 19:00:35",https://untappd.com/c/509737277,https://untappd.com/beer/8151,https://untappd.com/brewery/1674,Canada,St-Jérôme,QC,,,Draft
"Gose Limón Kaffir","Casa Bruja Brewing Co.","Sour - Gose",4.5,5,,Taproom,Madrid,Madrid,España,40.4362,-3.71304,3.5,"2017-09-30 19:02:20",https://untappd.com/c/509737833,https://untappd.com/beer/1991528,https://untappd.com/brewery/56364,Panama,Panamá,Panamá,,,Draft
"VII Tits","CCVK Compañía De Cervezas Del Valle Del Kahs","Pale Ale - American",5.5,0,,Taproom,Madrid,Madrid,España,40.4362,-3.71304,3.25,"2017-09-30 20:02:18",https://untappd.com/c/509789302,https://untappd.com/beer/2021283,https://untappd.com/brewery/276104,Spain,,,,,Draft
"Mad Zitric","Mad Brewing","Pale Ale - American",5.2,0,,Taproom,Madrid,Madrid,España,40.4362,-3.71304,3.25,"2017-09-30 20:03:11",https://untappd.com/c/509790151,https://untappd.com/beer/1706019,https://untappd.com/brewery/174734,Spain,Madrid,Madrid,,,Draft
"Sagres Branca","Sociedade Central de Cervejas e Bebidas SA","Pilsner - Other",5,0,,"Praça Duque da Terceira (Cais do Sodré)",Lisboa,Lisboa,Portugal,38.706,-9.14355,2.5,"2017-10-12 14:04:23",https://untappd.com/c/514215097,https://untappd.com/beer/311619,https://untappd.com/brewery/54809,Portugal,"2525-244 Vialonga",Lisboa,,,
"Somersby Apple Cider","Carlsberg Group",Cider,4.5,0,,"Noobai Café",Lisboa,Lisboa,Portugal,38.7096,-9.14805,3.5,"2017-10-12 19:51:41",https://untappd.com/c/514272703,https://untappd.com/beer/56093,https://untappd.com/brewery/344,Denmark,Copenhagen,,,,Bottle
"Somersby Blackberry","Carlsberg Group",Cider,4.5,0,,"Noobai Café",Lisboa,Lisboa,Portugal,38.7096,-9.14805,3.75,"2017-10-12 19:52:16",https://untappd.com/c/514272897,https://untappd.com/beer/93350,https://untappd.com/brewery/344,Denmark,Copenhagen,,,,Bottle
"Super Bock","Unicer Bebidas","Lager - Euro",5.2,0,,"Miradouro de Santa Luzia",Lisboa,Lisboa,Portugal,38.7117,-9.13021,2.75,"2017-10-13 17:58:38",https://untappd.com/c/514584392,https://untappd.com/beer/8048,https://untappd.com/brewery/1308,Portugal,Matosinhos,"S. Mamede de Infesta",,,Bottle
"Super Bock","Unicer Bebidas","Lager - Euro",5.2,0,,,,,,,,2.75,"2017-10-14 00:24:30",https://untappd.com/c/514825421,https://untappd.com/beer/8048,https://untappd.com/brewery/1308,Portugal,Matosinhos,"S. Mamede de Infesta",,,Draft
"Sagres Preta","Sociedade Central de Cervejas e Bebidas SA","Lager - Dunkel Munich",4.1,0,,"Miradouro de Santa Catarina (Adamastor)",Lisboa,Lisboa,Portugal,38.7095,-9.14766,2,"2017-10-14 21:05:42",https://untappd.com/c/515341107,https://untappd.com/beer/456721,https://untappd.com/brewery/54809,Portugal,"2525-244 Vialonga",Lisboa,,,Bottle
"Somersby Citrus Fruit","Carlsberg Group",Cider,4.5,0,,"Lisboa, Portugal",,,Portugal,38.7095,-9.1487,2.25,"2017-10-14 21:14:57",https://untappd.com/c/515351243,https://untappd.com/beer/366335,https://untappd.com/brewery/344,Denmark,Copenhagen,,,,Bottle
"Radeberger Pilsner","Radeberger Gruppe","Pilsner - German",4.8,33,,"Mercado Municipal de Vallehermoso",Madrid,Madrid,España,40.4341,-3.7083,3,"2017-11-02 21:37:12",https://untappd.com/c/522259828,https://untappd.com/beer/1589,https://untappd.com/brewery/4936,Germany,Frankfurt,,,,Draft
"The Barista","Clown Shoes","Brown Ale - American",8.5,60,,Taproom,Madrid,Madrid,España,40.4362,-3.71304,3.5,"2017-11-11 18:19:09",https://untappd.com/c/525726744,https://untappd.com/beer/1396456,https://untappd.com/brewery/7583,"United States",Ipswich,MA,,,
"The Barista","Clown Shoes","Brown Ale - American",8.5,60,,Taproom,Madrid,Madrid,España,40.4362,-3.71304,3.5,"2017-11-11 19:51:32",https://untappd.com/c/525795504,https://untappd.com/beer/1396456,https://untappd.com/brewery/7583,"United States",Ipswich,MA,,,Draft
"No'rway José","Basqueland Brewing Project","IPA - American",7.2,55,,Taproom,Madrid,Madrid,España,40.4362,-3.71304,3.75,"2017-11-11 19:52:42",https://untappd.com/c/525796537,https://untappd.com/beer/2178871,https://untappd.com/brewery/114728,Spain,Hernani,Gipuzkoa,,,Draft
"Premium Cider with Strawberry & Lime","Kopparbergs Bryggeri",Cider,4.5,0,,Taproom,Madrid,Madrid,España,40.4362,-3.71304,3.5,"2017-11-11 19:54:46",https://untappd.com/c/525798312,https://untappd.com/beer/41537,https://untappd.com/brewery/6350,Sweden,Kopparberg,,,,Draft
Ultramar,"Guerrilla Imports",Cider,6,0,"Sidra a la Asturias, not ""cider""",Taproom,Madrid,Madrid,España,40.4362,-3.71304,3,"2017-11-11 19:56:24",https://untappd.com/c/525799725,https://untappd.com/beer/1355465,https://untappd.com/brewery/241764,Spain,"33394 Gijón",Asturias,,,Draft
"Malasaña Ale ","Fábrica Maravillas","Pale Ale - American",5.4,45,,"Fábrica Maravillas",Madrid,Madrid,España,40.4227,-3.70164,3.25,"2017-11-16 21:05:47",https://untappd.com/c/527476634,https://untappd.com/beer/293483,https://untappd.com/brewery/30713,Spain,Madrid,Madrid,,,Draft
"Mahou Clásica","Grupo Mahou-San Miguel","Lager - Pale",4.8,0,,,,,,,,2,"2017-11-24 14:41:13",https://untappd.com/c/530609530,https://untappd.com/beer/6135,https://untappd.com/brewery/4726,Spain,"28045 Madrid",Madrid,,,Bottle
"Mahou Cinco Estrellas","Grupo Mahou-San Miguel","Lager - Pale",5.5,0,,,,,,,,2.25,"2017-11-24 14:45:59",https://untappd.com/c/530610029,https://untappd.com/beer/19579,https://untappd.com/brewery/4726,Spain,"28045 Madrid",Madrid,,,Can
"Mataelefantes Blat IPA","La Vella Caravana","IPA - White",6.5,0,,Taproom,Madrid,Madrid,España,40.4362,-3.71304,3.5,"2017-11-24 20:11:02",https://untappd.com/c/530733838,https://untappd.com/beer/479390,https://untappd.com/brewery/20994,Spain,Menàrguens,Lérida,,,Draft
Mangö,"Clown Shoes",Kölsch,6,25,,Taproom,Madrid,Madrid,España,40.4362,-3.71304,4.5,"2017-11-24 20:12:29",https://untappd.com/c/530735010,https://untappd.com/beer/976551,https://untappd.com/brewery/7583,"United States",Ipswich,MA,,,Draft
Disobedience,"Dry & Bitter Brewing Company","IPA - American",6,0,,Taproom,Madrid,Madrid,España,40.4362,-3.71304,3.75,"2017-11-24 20:58:39",https://untappd.com/c/530774641,https://untappd.com/beer/1913608,https://untappd.com/brewery/185493,Denmark,Gørløse,"Region Hovedstaden",,,Draft
"Little White Cloud Gooseberry Edition","Tempest Brewing Co.","Pale Ale - New Zealand",3.6,0,,Taproom,Madrid,Madrid,España,40.4362,-3.71304,3.25,"2017-11-24 22:04:46",https://untappd.com/c/530838681,https://untappd.com/beer/2203695,https://untappd.com/brewery/2972,Scotland,Kelso,"Scottish Borders",,,Draft
